combination_number,pop_size,gen_count,initial_mutation_rate,alpha,sharpe_ratio,best_portfolio_weights
295,50,50,0.1,0.1,0.21321606589526756,"[0.0, 0.0, 0.005026896848513412, 0.001615913468147472, 0.0, 5.841173569218237e-05, 0.005825057077853109, 0.0, 0.07666981587795542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04079008629486866, 0.514513232049688, 0.0, 0.015048387288986415, 0.0, 0.3404521993582953]"
296,50,50,0.1,0.3,0.23926661485281508,"[0.0, 0.031974039619058994, 5.352055374559349e-05, 0.0, 0.0013058602708426413, 0.0059771089328334885, 0.0031855046209782814, 0.0, 0.0, 0.0024435166927930644, 0.00040321176520516567, 0.0002490529939909133, 0.010877531667959696, 0.0, 0.7545180373983417, 0.015905153662415978, 0.0, 0.029352048783712108, 0.0, 0.1437554130381224]"
297,50,50,0.1,0.5,0.24473669426083305,"[0.0, 0.0, 0.0009524363920499283, 0.0, 0.007358878578420982, 0.0007543443554228908, 0.0, 0.0007180801084648326, 0.04542269505939834, 0.0, 0.010646945777304982, 0.0, 0.0031658387955782025, 0.0015030083063273256, 0.8520311007564716, 0.011184208067641694, 0.0, 0.0007511097427163465, 0.001251739455154387, 0.06425961460504866]"
298,50,50,0.01,0.1,0.24251956627543433,"[0.0, 0.0, 0.005688600646760431, 0.0, 0.00850808119002401, 0.0, 0.0, 0.0012398726621524626, 0.026367109324314467, 0.0, 0.0, 0.0, 0.00042596278602508096, 0.010506876160409741, 0.7758767355194207, 0.046273988941501955, 0.0, 0.00338957435815921, 0.0, 0.1217231984112317]"
299,50,50,0.01,0.3,0.24572249788250644,"[0.0006019999889261389, 0.00018168926748215254, 0.0, 0.0010693342912617846, 0.00019170798747808693, 0.0, 0.004230456467105698, 0.0008109904056428063, 0.0, 0.0017025463615378345, 0.005756531842849446, 0.0, 2.2844146153189733e-05, 0.0031987208879904654, 0.8693607846766395, 0.02679772631035921, 0.002755655516031764, 0.00039085284899937505, 0.00033202475566386226, 0.08259613424587882]"
300,50,50,0.01,0.5,0.24454883895856122,"[0.0, 0.0010204366156483771, 0.0, 0.0, 0.0, 0.0, 0.005429052423227073, 0.002924513731993394, 0.003186086653642456, 0.005272391279118908, 0.0, 0.000706249344861752, 0.0005593429530086197, 0.0, 0.8687058722641622, 0.001551816268288407, 0.00837173064868586, 0.0, 0.0, 0.10227250781736297]"
301,50,50,0.05,0.1,0.2415385014582406,"[0.0, 0.0, 0.0023008680388749442, 0.0, 0.001156427167074924, 0.0009468145700436343, 0.0, 0.0, 0.0, 0.0, 0.00012303810008178196, 0.00037159227224286553, 0.0005480852636314217, 0.002050815676193282, 0.8574800567745638, 0.12919168443864593, 0.0, 0.0, 0.0, 0.005830617698647336]"
302,50,50,0.05,0.3,0.22413994854642044,"[0.001927552090934287, 0.01740551209607472, 0.015457559138298728, 0.001173512421139824, 0.010098847309391507, 0.0, 0.0009709263643152076, 0.0, 0.05215524640621362, 0.0, 0.01789249395306049, 0.0, 0.005559174226479498, 0.0012461486067382199, 0.47252537999974686, 0.08569606514978474, 0.0, 0.0, 0.0, 0.3178915822378222]"
303,50,50,0.05,0.5,0.24241856836017467,"[0.001249162086098603, 0.0004500519357288268, 0.0021183454935958957, 0.027827230470245875, 0.00018352298471007984, 0.002669233882328429, 0.0, 0.0014615275495992882, 0.011638648708699038, 0.0030187128987885932, 0.001057112425056973, 0.00040095081334099635, 0.0, 0.0, 0.8601433781489699, 0.015617518599181422, 0.004951530436939869, 0.0, 0.0042403828765666006, 0.06297269069014962]"
304,50,50,0.1,0.1,0.24441516783088438,"[0.0, 0.0, 0.0, 0.0028511607730613803, 0.002241772489045279, 0.0, 0.0, 0.0005760871288643716, 0.002481786712534141, 0.0, 0.012843512032601478, 0.0028287258760892656, 0.000893988418679266, 0.0049734637807312574, 0.8615243089548191, 0.00599153802191858, 0.0017548388373457083, 0.0, 0.00324303028808333, 0.09779578668622686]"
305,50,50,0.1,0.3,0.24709154482660356,"[0.0, 0.0016759552977946705, 0.0028254713155759573, 0.001681635025127841, 0.0, 0.000541713224021138, 0.0, 0.0, 0.03474628646639908, 0.0002107258510275959, 0.0, 0.0, 0.0007082379312492292, 0.0015359688734216663, 0.8703698921877769, 0.01477910460999878, 0.0, 0.0, 0.004760586881596789, 0.06616442233601044]"
306,50,50,0.1,0.5,0.24344961334481074,"[0.0, 0.05600425443119144, 0.000820502889279963, 0.0038750103309123703, 0.0022371692327565547, 0.0, 0.0, 0.0012878945083677185, 8.326789827121976e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.73972235608659, 0.10072913682414351, 0.0, 0.0005888978706994294, 0.007879893146060375, 0.0867716167817274]"
307,50,50,0.01,0.1,0.2455842400114,"[0.0009413062622380998, 0.009066374002968489, 0.004779929980821162, 0.0030434614374093023, 0.0, 0.0, 0.0014305096872780567, 0.0023876376790030007, 0.008343799510237192, 0.0, 0.0, 0.0, 0.0, 0.0002243885896637465, 0.8339097727083852, 0.03064591945644526, 0.0, 0.0, 0.029157488113458644, 0.07606941257209197]"
308,50,50,0.01,0.3,0.24577751800288372,"[0.0, 0.0026351847543784643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07585838182844121, 0.0, 0.0, 0.0, 0.0, 0.002493268151689353, 0.8615268975833906, 0.0, 0.0, 0.0, 0.011615682861843255, 0.045870584820257]"
309,50,50,0.01,0.5,0.24271584874648058,"[0.0, 0.006764679418786658, 0.0, 0.008463790458488158, 1.7260497446325757e-05, 0.006868461302807464, 0.0007955334874546187, 0.0017897226226965622, 0.008514078392675532, 0.0009598941515898494, 0.0023916484848530623, 0.002001028996610449, 0.0021770788874587734, 0.003587683961227445, 0.8001181516486578, 0.015584877979569735, 0.0012532329491144662, 0.0, 0.010132259296886232, 0.12858061746367672]"
310,50,50,0.05,0.1,0.2120253062185678,"[0.0, 0.07367741022476744, 0.0, 0.0, 0.0007720060590204417, 0.00044701619713251664, 0.00018106267728228322, 0.0, 0.0596113501740183, 0.0, 0.0, 0.0, 0.0015486235372571188, 0.006579686007996205, 0.040273697488395876, 0.47385357197055594, 0.0, 0.0, 0.010126070211557663, 0.33292950545201605]"
311,50,50,0.05,0.3,0.24300803421758282,"[0.0, 0.0, 0.0, 0.02594394986884146, 0.0, 0.00024279355162423402, 0.0005015484462709225, 0.0, 0.0005291118589662988, 0.0, 0.0, 0.004251415874793194, 0.0, 0.0, 0.8522391327176391, 0.0023372188962206795, 0.009462200105754716, 0.0, 0.0008633369142778912, 0.10362929176561131]"
312,50,50,0.05,0.5,0.24020768433962342,"[0.0, 0.0004756977267825009, 0.001352454114343519, 0.0, 0.003064912771851991, 0.0013258718099364737, 0.004092763893388194, 0.0, 0.0, 0.007888468943408656, 0.0, 0.0, 0.0038287979692541523, 0.0, 0.8702454036459586, 0.08263001991978398, 0.0016523224590942972, 0.013639858417721022, 0.0023896863847649003, 0.0074137419437116546]"
313,50,50,0.1,0.1,0.21922313462112042,"[0.0, 0.030141727022713744, 0.0017371285903392732, 0.0, 0.0030670923819072758, 0.005238120735570373, 0.00048438524398640084, 0.0, 0.2267729408802115, 0.005647613259865409, 0.0, 0.0, 0.01834135205944845, 0.0016761054881795465, 0.3839706872993456, 0.038674079999356195, 0.0, 0.0, 0.025831411127664402, 0.2584173559114119]"
314,50,50,0.1,0.3,0.24695018721324327,"[0.0007412697815371086, 0.0, 0.0, 0.0, 7.868827070224267e-05, 2.324278722012753e-05, 0.002359020695374931, 0.0027909861393877757, 0.03526453496250061, 0.0, 0.0010113212445404527, 0.0007384027293948434, 0.0, 0.0, 0.8466283099155961, 0.012665507732645364, 0.0, 0.001666841535180331, 0.0, 0.09603187420592013]"
315,50,50,0.1,0.5,0.24477591983310798,"[0.0, 0.004368613143495829, 0.0, 0.0030527434360611543, 0.0, 0.0006036865544932537, 0.012881853383974979, 0.0014241954645119583, 0.010021317408505915, 0.004913291653021375, 0.0, 0.0023103793805179305, 0.0, 0.0, 0.8432656916835126, 0.04656687547798131, 0.0, 0.0, 0.0, 0.0705913524139238]"
316,50,50,0.01,0.1,0.2422019470136567,"[0.0, 0.03944297298637384, 0.0, 0.0074864467818400605, 0.001521460003093662, 0.0003809444114141385, 0.003953930320731059, 0.0, 0.0, 0.0, 0.0, 0.003299689169535986, 0.011600255974230199, 0.0003009962411859764, 0.8512392561883861, 0.0, 0.0, 0.0007604669383371045, 0.0064685011596453575, 0.07354507982522644]"
317,50,50,0.01,0.3,0.24356792766772545,"[0.0, 0.0, 0.002898190573501228, 0.0, 0.0007523120469903923, 0.0017209430552775596, 0.020290767013825203, 0.0006813043975111082, 0.028027018485881346, 0.0, 7.780541240983616e-05, 0.0, 0.0, 0.0, 0.879325912924365, 0.0, 0.0, 0.007035855887410969, 0.001428374522973577, 0.05776151567985364]"
318,50,50,0.01,0.5,0.2400444595690108,"[0.0, 0.0, 0.0, 0.005936193190603157, 0.0, 0.0, 0.0, 0.006842489683413052, 0.0, 0.0, 0.008655434938758456, 0.005243255131911369, 0.0037261368783327703, 0.005470503884433329, 0.9326561043271082, 0.0, 0.0, 0.002308545826530013, 0.0, 0.02916133613890959]"
319,50,50,0.05,0.1,0.24270295098322592,"[0.0, 0.010572666126357213, 0.0, 0.0, 0.0, 0.0, 0.005552162742046772, 0.0, 0.0, 0.004832330321153659, 0.0008251776110995023, 0.003245732320886525, 0.00786789484499236, 0.006658435915256146, 0.8598405251970759, 0.0, 0.0, 0.0, 0.0042210090042774625, 0.0963840659168546]"
320,50,50,0.05,0.3,0.2179361580169794,"[0.00013201280222887915, 0.015135991889794986, 0.0, 0.020513261606123927, 0.005612969660283353, 0.0, 0.0, 0.04649427098818056, 0.0, 0.025145016874991145, 0.0, 0.0, 0.007640914503355586, 0.0, 0.5026971057550097, 0.0771619575779459, 0.006834367314056019, 0.006041058887459293, 0.015197560153588887, 0.27139351198698186]"
321,50,50,0.05,0.5,0.24418612274012186,"[0.0, 0.0035882914178759387, 0.0034421049546155716, 0.0, 0.0, 0.002926084073007183, 0.0, 0.0, 0.0, 0.0, 0.005170965608516319, 0.0, 0.001666069434289197, 0.0, 0.795755394867321, 0.02147999963861059, 0.0028061887867415944, 0.0, 0.002847128244633395, 0.1603177729743892]"
322,50,50,0.1,0.1,0.2388374710032754,"[0.0, 0.0032131917164834353, 0.0, 0.01212784456509666, 0.0, 0.0, 0.027942988698317836, 0.0, 0.027573509517738744, 0.0, 0.0, 0.0, 0.002139594333307852, 0.0, 0.7637036529442555, 0.0036012808662187054, 0.0, 0.03481536362183624, 0.0, 0.12488257373674505]"
323,50,50,0.1,0.3,0.23993231350082697,"[0.0, 0.03545758720661703, 0.0, 0.00031940591026804934, 0.0, 0.0, 0.0002579518498371262, 0.005823443057994138, 0.01588612106575649, 0.0, 0.0, 0.0, 0.0, 0.01765687145504551, 0.7577981981519338, 0.05078591104488134, 0.00032203765449449864, 0.0, 0.0, 0.11569247260317204]"
324,50,50,0.1,0.5,0.2331842240389563,"[0.0, 0.12061371866616749, 0.0, 0.0, 0.0, 0.030044031548228337, 0.01608848919390617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7406535331174148, 0.0, 0.004831840954048308, 0.0, 0.0, 0.08776838652023508]"
325,50,100,0.01,0.1,0.20865471631709867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009746418338176055, 0.0, 0.0, 0.07141164215560267, 0.0, 0.052365648682460506, 0.0, 0.0, 0.8022199770872469, 0.0, 0.0, 0.05783780155358308, 0.006418512182930796, 0.0]"
326,50,100,0.01,0.3,0.24756970574805126,"[0.0, 0.00044037810689533856, 0.0014299600289850913, 0.0, 0.0, 0.00011336536521271873, 0.0003314048208007182, 0.0009842296519884744, 0.01808174301066815, 0.0005944719679519812, 0.0013187778116067618, 0.0, 0.0003022410306951513, 0.0, 0.8236072205312416, 0.036154719260140515, 0.0, 0.0017038882423359423, 0.0, 0.11493760017147756]"
327,50,100,0.01,0.5,0.2468840385687813,"[0.0, 0.0016592309452899945, 0.005114025034878731, 0.0, 0.0002660077236437348, 0.0, 0.0, 0.0, 0.008907715567770135, 0.003084149259596424, 0.0026754819714748536, 0.0, 0.0, 0.0, 0.8991831598916926, 0.024366520261857434, 0.0, 0.0, 0.0004134326757028414, 0.0543302766680933]"
328,50,100,0.05,0.1,0.2473753624257754,"[0.0, 0.0005816212777584445, 0.0, 8.519503987101207e-06, 0.0, 0.0014707799461917124, 0.0, 0.0007236256022496848, 0.0023580005334696078, 0.002178655360431196, 0.0, 0.003869236083814764, 0.0, 0.0001491219368626941, 0.8932069902585317, 0.006645539314869092, 0.0, 0.0018374207221560997, 0.0034851021637991053, 0.0834853872958788]"
329,50,100,0.05,0.3,0.24715514872470526,"[0.0003580672938077004, 0.0004976444675316624, 0.0021327863744169803, 0.002857906248974954, 0.0007969723486691312, 0.0, 0.00047488579100868914, 0.0016614799317461848, 0.0005936305189371319, 0.0008751443943484959, 0.0020020204528457663, 0.0, 0.0006883359476122928, 0.0, 0.8533801177350401, 0.020991274305772478, 0.0002631441592723813, 0.0010655765558368446, 0.0040051779927648325, 0.10735583548141431]"
330,50,100,0.05,0.5,0.24545334306083982,"[0.0, 0.0, 0.004598274931351473, 0.0, 0.0, 0.0, 0.00011615895120203887, 0.002763198106269695, 0.002981742493288358, 0.0014466908423846202, 0.0, 0.0, 0.0029032738019019073, 0.0, 0.9011290030896917, 0.037604481226495456, 0.0006166079598076492, 0.0008217605274870824, 0.009121902178915916, 0.035896905891204374]"
331,50,100,0.1,0.1,0.24428720169205176,"[0.0, 0.0, 0.006066994370829911, 0.00504583529733736, 0.0, 0.0, 0.0029885363477644036, 0.0, 0.0, 0.004145472364815451, 0.0, 0.0, 0.004186224917771188, 0.003433567156751308, 0.8926517213700882, 0.010818319879141211, 0.0, 0.005174727369852326, 0.0, 0.06548860092564875]"
332,50,100,0.1,0.3,0.23793897448091222,"[0.0, 0.0, 0.010897292399605248, 0.011059217796243654, 0.0, 0.0, 0.0, 0.0003261581935709593, 0.11305767191030082, 0.0, 0.0012344083004052694, 0.0, 0.0, 0.00434100799281216, 0.7340500930349436, 0.010736861359505499, 0.0, 0.031395655729838705, 0.019825256140937404, 0.06307637714183663]"
333,50,100,0.1,0.5,0.2454355543074199,"[0.0, 0.001043902613983046, 0.0, 0.0, 0.002917066514328222, 0.0, 0.0, 0.0027045544014796066, 0.0037958229642820382, 0.0024077403601534247, 0.0, 0.0, 0.002885055578380874, 0.0, 0.8206299773859536, 0.10574459519758252, 0.0003882105679986194, 0.0006739919789256497, 0.0003294069442778637, 0.05647967549265467]"
334,50,100,0.01,0.1,0.2469919021314081,"[0.004520358819475871, 0.0007301715806231076, 0.0, 0.0003717711033733517, 0.0, 0.0, 0.0, 8.584325401975656e-05, 0.0, 0.002195565053096858, 0.0, 0.0004387674100897307, 0.0008076934704233697, 0.0, 0.885723285313385, 0.02021926459296658, 0.0, 0.0005530262328581836, 0.006665478345186231, 0.0776887748245021]"
335,50,100,0.01,0.3,0.2117359561113001,"[0.0, 0.0019361983971482874, 0.0, 0.012893414316830347, 0.003175812401368597, 0.0, 0.0, 0.0007589232585697576, 0.26186218779736925, 0.0025099232182517923, 2.2608565323748755e-05, 0.000321452329034907, 0.000913604437733322, 0.005410528942025748, 0.0018352503143940478, 0.39758575243163197, 0.0, 0.0, 0.0013398160574370958, 0.3094345275328812]"
336,50,100,0.01,0.5,0.24574510944956868,"[0.0027775909074780002, 0.0, 0.00026985547093032067, 0.0, 0.002745665445651168, 0.006143502335202911, 0.0024167234913529626, 0.0, 0.0, 0.0, 0.0, 4.1921294689728946e-05, 0.0, 0.000977414613035544, 0.9076070923099526, 0.01953593579110684, 0.0005523069966068596, 0.0, 8.212612003088368e-05, 0.05684986522396219]"
337,50,100,0.05,0.1,0.2463629063826755,"[0.0, 0.0018936930265187639, 0.0, 0.004501428039889632, 5.250519374525849e-05, 0.0, 0.0, 0.0, 0.0, 0.0012004301950308855, 0.0038191867495959222, 0.0, 0.0, 0.0, 0.9258659407536225, 0.0, 0.004519766018351339, 0.0, 0.0034453165058372557, 0.054701733517408195]"
338,50,100,0.05,0.3,0.24585959908882216,"[0.000267201457126427, 0.004488609500923306, 0.0, 0.0012016833914940842, 0.007226990943482406, 0.0034280891153037245, 0.0033418106775178584, 0.0, 0.01401774952015912, 0.0, 0.0014623417333354703, 0.0, 0.0017204868326387121, 0.0, 0.8554842579477517, 0.013513475743866712, 0.000668784218964447, 0.004406103073421568, 0.0, 0.08877241584401444]"
339,50,100,0.05,0.5,0.209850731775978,"[0.0, 0.0, 0.001943313740375817, 0.0027252518027241013, 0.01670402266469381, 0.0006814798298513399, 0.0, 0.00046311851835620414, 0.010758189903198694, 0.005921801925939573, 0.0027601639081257737, 0.0, 0.0, 0.007814638932937079, 0.0038231337414697743, 0.5497022734777559, 0.0008997605100456303, 0.0, 0.0065660105889926, 0.3892368404555338]"
340,50,100,0.1,0.1,0.23425387147804272,"[0.0, 0.0, 0.005033560523600227, 0.03499829080730916, 0.0174589813807563, 0.009702983247672547, 0.0, 0.011346751784565248, 0.0, 0.0, 0.01438260531438942, 0.005793495294739485, 0.0, 0.0, 0.6760859891616244, 0.11546022936420436, 0.0, 0.0, 0.0, 0.10973711312113868]"
341,50,100,0.1,0.3,0.2482022177424146,"[0.0, 0.006363885642365483, 2.9497603041977034e-05, 0.00218148672046025, 0.0, 0.0, 0.0, 0.0, 0.004712393543719285, 0.00012466647310072198, 4.362472257246559e-05, 0.0, 0.0, 0.0001345283103612396, 0.8458101487846306, 0.02613253799769058, 0.0, 0.00011853783358463477, 0.00016799980755240207, 0.11418069256092048]"
342,50,100,0.1,0.5,0.24485222813811708,"[0.0005135638762378831, 0.026400161703840207, 7.3509788079567715e-06, 7.699665637897813e-06, 0.0, 0.0023620917717443097, 0.0, 0.0002735211615107411, 0.011334846414495819, 0.0, 0.0006238284170531041, 0.0, 0.0, 0.0011547041983672685, 0.8358316638706421, 0.06199387834610843, 0.0006902813609589107, 0.009466655748581337, 0.002510588570108602, 0.04682916391590546]"
343,50,100,0.01,0.1,0.23909989160193326,"[0.00019434089665138355, 0.0028156659246542965, 0.009214067141775485, 3.948964934739215e-05, 0.0024085064396734894, 0.0010987735768964845, 0.0, 0.0, 0.03235650616412655, 0.0, 0.0, 0.0011386792178738905, 0.0, 0.010756328560000495, 0.7005679930147478, 0.12527353405467717, 0.007796374197991405, 0.0, 0.007362515820319213, 0.09897722534126487]"
344,50,100,0.01,0.3,0.2426957015589995,"[0.0, 0.0, 0.004760741324624814, 0.005805646887822329, 0.0, 2.7348098743263162e-05, 0.009784142449522335, 0.0, 0.013097766687227294, 0.0, 0.007684128942631708, 0.0008509246512437956, 0.00496639358896388, 3.2558065541644874e-05, 0.8288322057162721, 0.04822117462746446, 0.0, 0.008793843774050462, 0.014890500476404209, 0.05225262470948771]"
345,50,100,0.01,0.5,0.24657128801774894,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.009114536032165247, 0.005645775435620248, 0.0, 0.002746779725524848, 0.0, 0.0, 0.0, 0.0, 0.0006754755003656139, 0.8899003626736096, 0.0, 0.00020873947970877845, 0.0016727031819242098, 0.0012800117717837883, 0.08875561619929771]"
346,50,100,0.05,0.1,0.24569248622017315,"[0.001213069784850177, 0.000538847191703174, 0.001925776103017441, 0.003877945014754658, 0.00189845580529106, 0.002518811675348047, 0.005618555544669713, 0.0014386473876270287, 0.011152931425854284, 0.00010385113449188163, 0.0, 6.68788439616463e-06, 0.0, 0.00048501290584157796, 0.866120845025648, 0.023222340475737076, 0.0, 0.00458574416193067, 0.0, 0.07529247847883916]"
347,50,100,0.05,0.3,0.2454569209322331,"[3.0466750104966387e-05, 0.0, 0.0, 0.001029068934468129, 0.001837750869328404, 0.0005029671489560547, 0.0, 6.042001863435925e-06, 0.0, 0.001463056419423347, 0.004751181593113035, 0.0, 0.0, 0.0, 0.8153493336455548, 0.08629301750437988, 0.0001965122427807644, 5.2538656810596814e-05, 0.036691859133119904, 0.051796205100096436]"
348,50,100,0.05,0.5,0.2465839152089473,"[0.00014021298449505313, 0.0012886418565984524, 0.002636331215861758, 0.00032235067140819543, 0.0072701654500435565, 0.0, 0.0004816423626126431, 0.0, 0.0, 0.0010701884479138014, 0.0073376694353162585, 0.0, 0.0, 0.0, 0.8779566353712429, 0.0018798679873316332, 0.00012122935635107038, 0.001385475390310211, 0.0, 0.09810958947051453]"
349,50,100,0.1,0.1,0.2400374415899037,"[0.0, 0.0, 0.007316932893977188, 0.00541962526513977, 0.0, 0.005567109881300623, 0.0, 0.0, 0.07904707986472688, 0.0, 0.009396831964050816, 0.0, 0.009773123070616046, 0.0, 0.7480942319701785, 0.021082439231208786, 0.005344769072897795, 0.0, 0.006293540665627318, 0.10266431612027642]"
350,50,100,0.1,0.3,0.23789717595908416,"[0.0, 0.0, 0.0, 0.02335200843219083, 0.0, 0.018050594852794397, 0.0, 0.0, 0.0, 0.016718038829352855, 0.0, 0.00565578318022686, 0.0, 0.0, 0.7765779324319998, 0.0, 0.0, 0.0, 0.020659123711099472, 0.13898651856233585]"
351,50,100,0.1,0.5,0.24665465004180384,"[0.002980377426223019, 0.0, 0.00038615898072820025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01488008132087234, 0.0, 0.0, 0.0, 0.0022075808787180577, 0.0, 0.7912606772871493, 0.06946974815916697, 0.0, 0.0, 0.0032085295741141875, 0.11560684637302802]"
352,50,100,0.01,0.1,0.24838452394938365,"[6.60245578288551e-05, 0.00016020066777311544, 0.0, 0.004234132061045239, 6.808936097524316e-07, 0.0011998302290793285, 0.0004862711800044654, 0.0, 0.0, 0.0, 5.03827669751998e-05, 3.4576089660738756e-05, 9.911429515045272e-05, 2.5597826609209577e-05, 0.9084378514601064, 0.004840729194855089, 4.411205876618943e-05, 5.085235627139677e-05, 0.005355997186803012, 0.07491364717546146]"
353,50,100,0.01,0.3,0.24870405455174308,"[0.0, 0.0, 0.0, 0.0, 0.0009591504042002049, 0.0, 0.00012106859999057669, 8.332326362424155e-05, 0.00558775968280797, 0.0003733677310395819, 0.0003983077100333735, 2.363478838303302e-05, 0.0, 6.789065436435806e-05, 0.9087714251986949, 0.0025011616571431724, 0.0, 0.0015237793174253354, 0.001607248562903479, 0.0779818824293894]"
354,50,100,0.01,0.5,0.24577175090618736,"[0.0, 0.0, 0.0015704530946619205, 0.0, 0.00010611636703271337, 0.0007930598842907186, 0.007531763783235343, 0.0003440765343538043, 0.0, 0.0003310968653164922, 0.008747756490671532, 0.0, 0.0, 0.0020724641869931757, 0.8838583234379707, 0.008146380888726743, 0.0, 0.0036127034177740624, 0.003011723427809202, 0.07987408162116358]"
355,50,100,0.05,0.1,0.2470928771167486,"[0.00013075985884638175, 0.0016409600521249388, 0.0, 0.0, 0.00024342507313742894, 0.0, 0.0036084145898679938, 0.0, 0.0, 0.0, 0.0, 0.0005543968902148367, 0.0024634787413973297, 0.0, 0.9016999968166141, 0.00442375676411147, 4.8884673005124606e-05, 0.005973893892564536, 0.015939191489386117, 0.06327284115872983]"
356,50,100,0.05,0.3,0.2480085538229517,"[0.001045260362753515, 0.003128381663816356, 0.0, 0.0, 0.00011269448205057145, 0.0, 0.0006884761813651443, 0.0, 0.0007936198872774353, 0.0, 0.0020477871376026603, 4.2287052319062145e-05, 0.0010539815420515621, 0.0007186528086367512, 0.8987294430949759, 0.011820192221588128, 0.0, 0.0, 0.0, 0.07981922356556283]"
